Lead_ID,Date_Assigned,Sales_Rep,Lead_Source,Status,Projected_Revenue,Days_To_Follow_Up,First_Follow_Up_Date,Data_Quality_Flag
Ld-2987,2025-06-04 15:27:25.805348,Emma W.,Webinar,Closed Lost,18380,3,2025-06-07 15:27:25.805348,Missing/Inaccurate
Ld-5868,2025-06-04 15:27:25.805348,David L.,Webinar,In Progress,47043,5,2025-06-09 15:27:25.805348,Accurate
Ld-4022,2025-06-04 15:27:25.805348,James T.,Webinar,In Progress,29264,4,2025-06-08 15:27:25.805348,Missing/Inaccurate
Ld-4024,2025-06-04 15:27:25.805348,David L.,Website,Closed Won,15412,3,2025-06-07 15:27:25.805348,Missing/Inaccurate
Ld-2743,2025-06-04 15:27:25.805348,James T.,Trade Show,Closed Lost,13905,2,2025-06-06 15:27:25.805348,Accurate
Ld-5760,2025-06-04 15:27:25.805348,David L.,Cold Call,Closed Lost,33554,7,2025-06-11 15:27:25.805348,Accurate
Ld-2668,2025-06-04 15:27:25.805348,James T.,Cold Call,Closed Won,44214,3,2025-06-07 15:27:25.805348,Missing/Inaccurate
Ld-4214,2025-06-04 15:27:25.805348,Sarah M.,Website,Closed Lost,17497,5,2025-06-09 15:27:25.805348,Accurate
Ld-1986,2025-06-04 15:27:25.805348,David L.,Cold Call,Closed Won,41298,4,2025-06-08 15:27:25.805348,Missing/Inaccurate
Ld-1294,2025-06-05 15:27:25.805348,David L.,Webinar,In Progress,45818,5,2025-06-10 15:27:25.805348,Accurate
Ld-1334,2025-06-05 15:27:25.805348,Sarah M.,Trade Show,New,31641,6,2025-06-11 15:27:25.805348,Missing/Inaccurate
Ld-4621,2025-06-05 15:27:25.805348,Alex H.,Referral,Closed Won,14821,4,2025-06-09 15:27:25.805348,Missing/Inaccurate
Ld-1726,2025-06-05 15:27:25.805348,David L.,Webinar,In Progress,45943,5,2025-06-10 15:27:25.805348,Missing/Inaccurate
Ld-4868,2025-06-05 15:27:25.805348,James T.,Trade Show,Closed Lost,20515,2,2025-06-07 15:27:25.805348,Accurate
Ld-1983,2025-06-05 15:27:25.805348,Sarah M.,Webinar,In Progress,47929,5,2025-06-10 15:27:25.805348,Accurate
Ld-2808,2025-06-05 15:27:25.805348,James T.,Referral,Closed Won,15181,5,2025-06-10 15:27:25.805348,Missing/Inaccurate
Ld-3061,2025-06-05 15:27:25.805348,Alex H.,Webinar,In Progress,13234,2,2025-06-07 15:27:25.805348,Missing/Inaccurate
Ld-5966,2025-06-05 15:27:25.805348,Emma W.,Website,In Progress,11901,5,2025-06-10 15:27:25.805348,Accurate
Ld-2784,2025-06-05 15:27:25.805348,Emma W.,Cold Call,Closed Lost,38282,3,2025-06-08 15:27:25.805348,Missing/Inaccurate
Ld-3022,2025-06-05 15:27:25.805348,Emma W.,Webinar,In Progress,8726,6,2025-06-11 15:27:25.805348,Accurate
Ld-1174,2025-06-06 15:27:25.805348,Alex H.,Cold Call,In Progress,37562,5,2025-06-11 15:27:25.805348,Accurate
Ld-2409,2025-06-06 15:27:25.805348,Alex H.,Website,Closed Won,35907,4,2025-06-10 15:27:25.805348,Accurate
Ld-3973,2025-06-06 15:27:25.805348,Alex H.,Website,Closed Lost,33795,2,2025-06-08 15:27:25.805348,Accurate
Ld-5370,2025-06-06 15:27:25.805348,David L.,Trade Show,Closed Won,40842,1,2025-06-07 15:27:25.805348,Accurate
Ld-5746,2025-06-06 15:27:25.805348,David L.,Referral,New,8262,1,2025-06-07 15:27:25.805348,Missing/Inaccurate
Ld-4422,2025-06-06 15:27:25.805348,Sarah M.,Cold Call,Closed Lost,7808,5,2025-06-11 15:27:25.805348,Accurate
Ld-3533,2025-06-06 15:27:25.805348,James T.,Website,In Progress,29858,5,2025-06-11 15:27:25.805348,Missing/Inaccurate
Ld-4743,2025-06-06 15:27:25.805348,Alex H.,Trade Show,Closed Lost,44382,6,2025-06-12 15:27:25.805348,Accurate
Ld-2830,2025-06-06 15:27:25.805348,Emma W.,Referral,New,38723,3,2025-06-09 15:27:25.805348,Missing/Inaccurate
Ld-4182,2025-06-06 15:27:25.805348,Alex H.,Webinar,In Progress,18654,6,2025-06-12 15:27:25.805348,Accurate
Ld-4287,2025-06-06 15:27:25.805348,Sarah M.,Referral,Closed Won,7011,5,2025-06-11 15:27:25.805348,Accurate
Ld-2915,2025-06-06 15:27:25.805348,David L.,Website,In Progress,5619,4,2025-06-10 15:27:25.805348,Accurate
Ld-5539,2025-06-06 15:27:25.805348,Sarah M.,Trade Show,Closed Won,41487,3,2025-06-09 15:27:25.805348,Accurate
Ld-3701,2025-06-07 15:27:25.805348,James T.,Website,Closed Won,8384,4,2025-06-11 15:27:25.805348,Missing/Inaccurate
Ld-3219,2025-06-07 15:27:25.805348,David L.,Website,In Progress,34328,6,2025-06-13 15:27:25.805348,Accurate
Ld-5270,2025-06-07 15:27:25.805348,Alex H.,Cold Call,Closed Lost,29473,6,2025-06-13 15:27:25.805348,Accurate
Ld-3669,2025-06-07 15:27:25.805348,Sarah M.,Webinar,Closed Lost,8471,5,2025-06-12 15:27:25.805348,Missing/Inaccurate
Ld-5319,2025-06-07 15:27:25.805348,Sarah M.,Webinar,Closed Won,35471,6,2025-06-13 15:27:25.805348,Accurate
Ld-2496,2025-06-07 15:27:25.805348,James T.,Cold Call,Closed Won,48513,5,2025-06-12 15:27:25.805348,Missing/Inaccurate
Ld-2772,2025-06-07 15:27:25.805348,David L.,Webinar,New,18629,3,2025-06-10 15:27:25.805348,Accurate
Ld-3927,2025-06-07 15:27:25.805348,James T.,Referral,Closed Won,31475,5,2025-06-12 15:27:25.805348,Missing/Inaccurate
Ld-5205,2025-06-07 15:27:25.805348,James T.,Referral,New,9117,7,2025-06-14 15:27:25.805348,Accurate
Ld-5607,2025-06-07 15:27:25.805348,Emma W.,Webinar,Closed Lost,20935,4,2025-06-11 15:27:25.805348,Accurate
Ld-1096,2025-06-07 15:27:25.805348,David L.,Referral,In Progress,7695,5,2025-06-12 15:27:25.805348,Accurate
Ld-1190,2025-06-07 15:27:25.805348,David L.,Cold Call,Closed Lost,31736,5,2025-06-12 15:27:25.805348,Accurate
Ld-5497,2025-06-08 15:27:25.805348,James T.,Website,New,38584,2,2025-06-10 15:27:25.805348,Missing/Inaccurate
Ld-5449,2025-06-08 15:27:25.805348,Sarah M.,Cold Call,Closed Lost,28501,4,2025-06-12 15:27:25.805348,Accurate
Ld-2486,2025-06-08 15:27:25.805348,James T.,Website,In Progress,19899,5,2025-06-13 15:27:25.805348,Accurate
Ld-2707,2025-06-08 15:27:25.805348,Sarah M.,Cold Call,In Progress,5526,3,2025-06-11 15:27:25.805348,Accurate
Ld-2506,2025-06-08 15:27:25.805348,James T.,Website,New,47874,3,2025-06-11 15:27:25.805348,Accurate
Ld-1408,2025-06-08 15:27:25.805348,Alex H.,Website,In Progress,26136,2,2025-06-10 15:27:25.805348,Missing/Inaccurate
Ld-3302,2025-06-08 15:27:25.805348,Sarah M.,Referral,Closed Lost,22347,6,2025-06-14 15:27:25.805348,Missing/Inaccurate
Ld-1781,2025-06-08 15:27:25.805348,Alex H.,Webinar,New,15209,5,2025-06-13 15:27:25.805348,Accurate
Ld-5391,2025-06-08 15:27:25.805348,James T.,Referral,Closed Lost,40098,4,2025-06-12 15:27:25.805348,Accurate
Ld-4781,2025-06-08 15:27:25.805348,Emma W.,Webinar,Closed Lost,21241,3,2025-06-11 15:27:25.805348,Missing/Inaccurate
Ld-2127,2025-06-08 15:27:25.805348,James T.,Trade Show,In Progress,36880,2,2025-06-10 15:27:25.805348,Missing/Inaccurate
Ld-1217,2025-06-08 15:27:25.805348,James T.,Referral,New,32848,5,2025-06-13 15:27:25.805348,Accurate
Ld-3053,2025-06-08 15:27:25.805348,Sarah M.,Referral,Closed Lost,9760,3,2025-06-11 15:27:25.805348,Accurate
Ld-4152,2025-06-08 15:27:25.805348,Alex H.,Website,Closed Lost,27760,2,2025-06-10 15:27:25.805348,Accurate
Ld-4168,2025-06-08 15:27:25.805348,David L.,Website,In Progress,49199,7,2025-06-15 15:27:25.805348,Missing/Inaccurate
Ld-1118,2025-06-09 15:27:25.805348,Sarah M.,Trade Show,New,29538,2,2025-06-11 15:27:25.805348,Accurate
Ld-2674,2025-06-09 15:27:25.805348,David L.,Referral,Closed Won,12424,5,2025-06-14 15:27:25.805348,Missing/Inaccurate
Ld-3132,2025-06-09 15:27:25.805348,David L.,Website,Closed Won,44575,5,2025-06-14 15:27:25.805348,Accurate
Ld-5294,2025-06-09 15:27:25.805348,Alex H.,Referral,In Progress,15442,3,2025-06-12 15:27:25.805348,Accurate
Ld-3430,2025-06-09 15:27:25.805348,Sarah M.,Website,In Progress,13080,3,2025-06-12 15:27:25.805348,Accurate
Ld-1501,2025-06-09 15:27:25.805348,Alex H.,Referral,Closed Won,32122,5,2025-06-14 15:27:25.805348,Accurate
Ld-3459,2025-06-09 15:27:25.805348,Emma W.,Trade Show,Closed Lost,34956,5,2025-06-14 15:27:25.805348,Missing/Inaccurate
Ld-4852,2025-06-09 15:27:25.805348,James T.,Cold Call,In Progress,41191,1,2025-06-10 15:27:25.805348,Missing/Inaccurate
Ld-5958,2025-06-09 15:27:25.805348,Emma W.,Referral,Closed Lost,6695,4,2025-06-13 15:27:25.805348,Missing/Inaccurate
Ld-5304,2025-06-09 15:27:25.805348,David L.,Cold Call,In Progress,31149,5,2025-06-14 15:27:25.805348,Missing/Inaccurate
Ld-2096,2025-06-09 15:27:25.805348,Emma W.,Referral,Closed Won,38595,5,2025-06-14 15:27:25.805348,Accurate
Ld-1322,2025-06-09 15:27:25.805348,Alex H.,Webinar,New,37635,4,2025-06-13 15:27:25.805348,Accurate
Ld-5873,2025-06-09 15:27:25.805348,Emma W.,Webinar,Closed Lost,22420,3,2025-06-12 15:27:25.805348,Missing/Inaccurate
Ld-4721,2025-06-09 15:27:25.805348,Alex H.,Webinar,Closed Lost,9025,6,2025-06-15 15:27:25.805348,Missing/Inaccurate
Ld-2722,2025-06-09 15:27:25.805348,David L.,Webinar,In Progress,31589,4,2025-06-13 15:27:25.805348,Accurate
Ld-5564,2025-06-09 15:27:25.805348,Emma W.,Trade Show,In Progress,27010,4,2025-06-13 15:27:25.805348,Accurate
Ld-3197,2025-06-09 15:27:25.805348,Sarah M.,Webinar,Closed Won,45747,5,2025-06-14 15:27:25.805348,Accurate
Ld-4785,2025-06-09 15:27:25.805348,David L.,Referral,New,16185,5,2025-06-14 15:27:25.805348,Accurate
Ld-1744,2025-06-09 15:27:25.805348,Alex H.,Webinar,Closed Won,26949,5,2025-06-14 15:27:25.805348,Accurate
Ld-1697,2025-06-10 15:27:25.805348,Sarah M.,Trade Show,New,36471,4,2025-06-14 15:27:25.805348,Accurate
Ld-4914,2025-06-10 15:27:25.805348,James T.,Cold Call,Closed Lost,6105,3,2025-06-13 15:27:25.805348,Missing/Inaccurate
Ld-2860,2025-06-10 15:27:25.805348,Alex H.,Trade Show,Closed Won,38142,5,2025-06-15 15:27:25.805348,Missing/Inaccurate
Ld-5399,2025-06-10 15:27:25.805348,David L.,Cold Call,Closed Lost,11296,3,2025-06-13 15:27:25.805348,Missing/Inaccurate
Ld-2129,2025-06-10 15:27:25.805348,Sarah M.,Webinar,In Progress,41980,4,2025-06-14 15:27:25.805348,Accurate
Ld-5415,2025-06-10 15:27:25.805348,Alex H.,Cold Call,Closed Lost,5661,3,2025-06-13 15:27:25.805348,Accurate
Ld-1058,2025-06-10 15:27:25.805348,Emma W.,Cold Call,New,8943,3,2025-06-13 15:27:25.805348,Missing/Inaccurate
Ld-5283,2025-06-10 15:27:25.805348,Alex H.,Referral,Closed Lost,29944,4,2025-06-14 15:27:25.805348,Missing/Inaccurate
Ld-5160,2025-06-10 15:27:25.805348,Emma W.,Website,Closed Lost,5887,5,2025-06-15 15:27:25.805348,Accurate
Ld-4064,2025-06-10 15:27:25.805348,Sarah M.,Referral,Closed Won,47946,5,2025-06-15 15:27:25.805348,Missing/Inaccurate
Ld-4530,2025-06-10 15:27:25.805348,Sarah M.,Cold Call,Closed Won,28782,3,2025-06-13 15:27:25.805348,Accurate
Ld-2998,2025-06-10 15:27:25.805348,Emma W.,Website,In Progress,26592,2,2025-06-12 15:27:25.805348,Missing/Inaccurate
Ld-2111,2025-06-11 15:27:25.805348,Alex H.,Referral,Closed Won,8797,5,2025-06-16 15:27:25.805348,Accurate
Ld-4551,2025-06-11 15:27:25.805348,Alex H.,Website,Closed Won,20373,3,2025-06-14 15:27:25.805348,Accurate
Ld-4016,2025-06-11 15:27:25.805348,Emma W.,Website,New,23351,4,2025-06-15 15:27:25.805348,Missing/Inaccurate
Ld-2691,2025-06-11 15:27:25.805348,David L.,Cold Call,Closed Lost,44341,4,2025-06-15 15:27:25.805348,Accurate
Ld-1219,2025-06-11 15:27:25.805348,James T.,Cold Call,Closed Lost,25666,4,2025-06-15 15:27:25.805348,Accurate
Ld-3942,2025-06-11 15:27:25.805348,David L.,Website,In Progress,23099,3,2025-06-14 15:27:25.805348,Accurate
Ld-5836,2025-06-11 15:27:25.805348,Sarah M.,Cold Call,Closed Won,14076,3,2025-06-14 15:27:25.805348,Accurate
Ld-4883,2025-06-11 15:27:25.805348,Sarah M.,Webinar,In Progress,48896,3,2025-06-14 15:27:25.805348,Missing/Inaccurate
Ld-5979,2025-06-11 15:27:25.805348,James T.,Webinar,New,34872,2,2025-06-13 15:27:25.805348,Missing/Inaccurate
Ld-1865,2025-06-11 15:27:25.805348,Alex H.,Website,Closed Lost,22302,3,2025-06-14 15:27:25.805348,Missing/Inaccurate
Ld-1309,2025-06-11 15:27:25.805348,James T.,Trade Show,Closed Won,34124,4,2025-06-15 15:27:25.805348,Accurate
Ld-4458,2025-06-11 15:27:25.805348,Alex H.,Website,New,24337,1,2025-06-12 15:27:25.805348,Missing/Inaccurate
Ld-4251,2025-06-11 15:27:25.805348,Sarah M.,Website,New,41268,4,2025-06-15 15:27:25.805348,Accurate
Ld-3304,2025-06-11 15:27:25.805348,Emma W.,Referral,Closed Lost,36822,5,2025-06-16 15:27:25.805348,Accurate
Ld-5789,2025-06-11 15:27:25.805348,David L.,Trade Show,Closed Lost,12226,6,2025-06-17 15:27:25.805348,Accurate
Ld-5969,2025-06-11 15:27:25.805348,Alex H.,Trade Show,Closed Won,11855,3,2025-06-14 15:27:25.805348,Accurate
Ld-2366,2025-06-11 15:27:25.805348,Emma W.,Website,Closed Lost,10895,5,2025-06-16 15:27:25.805348,Accurate
Ld-3019,2025-06-11 15:27:25.805348,James T.,Trade Show,In Progress,45957,3,2025-06-14 15:27:25.805348,Missing/Inaccurate
Ld-1537,2025-06-12 15:27:25.805348,Emma W.,Cold Call,New,12357,3,2025-06-15 15:27:25.805348,Missing/Inaccurate
Ld-5809,2025-06-12 15:27:25.805348,Alex H.,Referral,Closed Lost,19995,4,2025-06-16 15:27:25.805348,Accurate
Ld-3998,2025-06-12 15:27:25.805348,Sarah M.,Referral,Closed Won,20223,7,2025-06-19 15:27:25.805348,Missing/Inaccurate
Ld-3419,2025-06-12 15:27:25.805348,Alex H.,Cold Call,New,47080,5,2025-06-17 15:27:25.805348,Accurate
Ld-4524,2025-06-12 15:27:25.805348,David L.,Referral,Closed Lost,7951,5,2025-06-17 15:27:25.805348,Accurate
Ld-4716,2025-06-12 15:27:25.805348,David L.,Webinar,Closed Lost,25447,6,2025-06-18 15:27:25.805348,Accurate
Ld-2567,2025-06-12 15:27:25.805348,James T.,Trade Show,In Progress,44692,2,2025-06-14 15:27:25.805348,Accurate
Ld-2103,2025-06-12 15:27:25.805348,Emma W.,Webinar,Closed Won,5126,4,2025-06-16 15:27:25.805348,Accurate
Ld-2573,2025-06-12 15:27:25.805348,Alex H.,Referral,In Progress,7469,7,2025-06-19 15:27:25.805348,Missing/Inaccurate
Ld-1818,2025-06-12 15:27:25.805348,Emma W.,Website,In Progress,9188,3,2025-06-15 15:27:25.805348,Missing/Inaccurate
Ld-2030,2025-06-12 15:27:25.805348,Alex H.,Webinar,New,9018,4,2025-06-16 15:27:25.805348,Missing/Inaccurate
Ld-2010,2025-06-12 15:27:25.805348,David L.,Cold Call,Closed Won,48303,1,2025-06-13 15:27:25.805348,Missing/Inaccurate
Ld-3224,2025-06-12 15:27:25.805348,Alex H.,Website,Closed Won,39447,1,2025-06-13 15:27:25.805348,Accurate
Ld-1978,2025-06-12 15:27:25.805348,Alex H.,Website,In Progress,45752,4,2025-06-16 15:27:25.805348,Missing/Inaccurate
Ld-1583,2025-06-12 15:27:25.805348,Sarah M.,Webinar,In Progress,13924,5,2025-06-17 15:27:25.805348,Missing/Inaccurate
Ld-2399,2025-06-13 15:27:25.805348,David L.,Cold Call,Closed Lost,41062,4,2025-06-17 15:27:25.805348,Missing/Inaccurate
Ld-4404,2025-06-13 15:27:25.805348,James T.,Referral,In Progress,34689,4,2025-06-17 15:27:25.805348,Missing/Inaccurate
Ld-1318,2025-06-13 15:27:25.805348,Sarah M.,Trade Show,New,48484,4,2025-06-17 15:27:25.805348,Missing/Inaccurate
Ld-2165,2025-06-13 15:27:25.805348,Emma W.,Referral,New,14984,3,2025-06-16 15:27:25.805348,Accurate
Ld-1519,2025-06-13 15:27:25.805348,Emma W.,Trade Show,In Progress,16338,7,2025-06-20 15:27:25.805348,Missing/Inaccurate
Ld-2549,2025-06-13 15:27:25.805348,James T.,Cold Call,New,26452,5,2025-06-18 15:27:25.805348,Missing/Inaccurate
Ld-5109,2025-06-13 15:27:25.805348,Alex H.,Trade Show,Closed Won,24356,3,2025-06-16 15:27:25.805348,Accurate
Ld-1883,2025-06-13 15:27:25.805348,David L.,Referral,Closed Won,44056,5,2025-06-18 15:27:25.805348,Accurate
Ld-3218,2025-06-13 15:27:25.805348,Emma W.,Trade Show,Closed Won,8083,6,2025-06-19 15:27:25.805348,Accurate
Ld-2873,2025-06-13 15:27:25.805348,Alex H.,Website,New,8814,5,2025-06-18 15:27:25.805348,Accurate
Ld-2670,2025-06-14 15:27:25.805348,Alex H.,Website,Closed Lost,33602,4,2025-06-18 15:27:25.805348,Missing/Inaccurate
Ld-5111,2025-06-14 15:27:25.805348,David L.,Trade Show,New,9997,5,2025-06-19 15:27:25.805348,Accurate
Ld-4466,2025-06-14 15:27:25.805348,Emma W.,Webinar,New,20906,5,2025-06-19 15:27:25.805348,Missing/Inaccurate
Ld-1138,2025-06-14 15:27:25.805348,David L.,Trade Show,Closed Won,11374,4,2025-06-18 15:27:25.805348,Accurate
Ld-4235,2025-06-14 15:27:25.805348,James T.,Website,Closed Won,6998,7,2025-06-21 15:27:25.805348,Accurate
Ld-5672,2025-06-14 15:27:25.805348,Emma W.,Cold Call,Closed Won,24259,6,2025-06-20 15:27:25.805348,Missing/Inaccurate
Ld-4706,2025-06-14 15:27:25.805348,Sarah M.,Referral,Closed Lost,48111,5,2025-06-19 15:27:25.805348,Missing/Inaccurate
Ld-5452,2025-06-14 15:27:25.805348,Emma W.,Trade Show,Closed Lost,29690,4,2025-06-18 15:27:25.805348,Missing/Inaccurate
Ld-5875,2025-06-14 15:27:25.805348,Emma W.,Referral,Closed Lost,9131,5,2025-06-19 15:27:25.805348,Missing/Inaccurate
Ld-3446,2025-06-14 15:27:25.805348,David L.,Referral,In Progress,16280,4,2025-06-18 15:27:25.805348,Accurate
Ld-5077,2025-06-14 15:27:25.805348,James T.,Website,In Progress,40060,4,2025-06-18 15:27:25.805348,Accurate
Ld-2025,2025-06-14 15:27:25.805348,Alex H.,Cold Call,Closed Won,39016,4,2025-06-18 15:27:25.805348,Accurate
Ld-4447,2025-06-14 15:27:25.805348,James T.,Website,Closed Won,7490,2,2025-06-16 15:27:25.805348,Accurate
Ld-3647,2025-06-14 15:27:25.805348,David L.,Webinar,In Progress,33854,6,2025-06-20 15:27:25.805348,Missing/Inaccurate
Ld-1488,2025-06-14 15:27:25.805348,Emma W.,Referral,In Progress,45770,3,2025-06-17 15:27:25.805348,Accurate
Ld-3980,2025-06-15 15:27:25.805348,Sarah M.,Trade Show,Closed Won,27424,3,2025-06-18 15:27:25.805348,Missing/Inaccurate
Ld-1564,2025-06-15 15:27:25.805348,James T.,Referral,New,42259,4,2025-06-19 15:27:25.805348,Accurate
Ld-2164,2025-06-15 15:27:25.805348,Sarah M.,Webinar,Closed Won,25806,4,2025-06-19 15:27:25.805348,Missing/Inaccurate
Ld-4596,2025-06-15 15:27:25.805348,Alex H.,Cold Call,In Progress,30394,2,2025-06-17 15:27:25.805348,Missing/Inaccurate
Ld-5461,2025-06-15 15:27:25.805348,Emma W.,Cold Call,Closed Lost,8453,5,2025-06-20 15:27:25.805348,Accurate
Ld-5472,2025-06-15 15:27:25.805348,Emma W.,Webinar,In Progress,42865,2,2025-06-17 15:27:25.805348,Accurate
Ld-4006,2025-06-15 15:27:25.805348,David L.,Cold Call,In Progress,43429,6,2025-06-21 15:27:25.805348,Accurate
Ld-5806,2025-06-15 15:27:25.805348,Sarah M.,Website,Closed Lost,29519,6,2025-06-21 15:27:25.805348,Accurate
Ld-1899,2025-06-15 15:27:25.805348,Sarah M.,Website,Closed Lost,28275,1,2025-06-16 15:27:25.805348,Missing/Inaccurate
Ld-4985,2025-06-15 15:27:25.805348,Alex H.,Cold Call,New,19901,5,2025-06-20 15:27:25.805348,Accurate
Ld-3805,2025-06-15 15:27:25.805348,Alex H.,Webinar,Closed Won,29487,3,2025-06-18 15:27:25.805348,Accurate
Ld-1980,2025-06-15 15:27:25.805348,Alex H.,Cold Call,Closed Won,36037,6,2025-06-21 15:27:25.805348,Missing/Inaccurate
Ld-3575,2025-06-16 15:27:25.805348,Emma W.,Website,In Progress,36656,4,2025-06-20 15:27:25.805348,Accurate
Ld-1338,2025-06-16 15:27:25.805348,Sarah M.,Trade Show,In Progress,5569,4,2025-06-20 15:27:25.805348,Accurate
Ld-3582,2025-06-16 15:27:25.805348,James T.,Trade Show,Closed Won,40851,6,2025-06-22 15:27:25.805348,Accurate
Ld-1028,2025-06-16 15:27:25.805348,David L.,Website,In Progress,5189,5,2025-06-21 15:27:25.805348,Missing/Inaccurate
Ld-3110,2025-06-16 15:27:25.805348,Alex H.,Trade Show,New,47368,6,2025-06-22 15:27:25.805348,Accurate
Ld-4199,2025-06-16 15:27:25.805348,Emma W.,Referral,In Progress,18395,3,2025-06-19 15:27:25.805348,Missing/Inaccurate
Ld-3724,2025-06-16 15:27:25.805348,Sarah M.,Webinar,Closed Won,13461,5,2025-06-21 15:27:25.805348,Accurate
Ld-5810,2025-06-16 15:27:25.805348,Sarah M.,Webinar,New,28559,4,2025-06-20 15:27:25.805348,Accurate
Ld-3298,2025-06-16 15:27:25.805348,David L.,Website,New,28429,1,2025-06-17 15:27:25.805348,Missing/Inaccurate
Ld-5025,2025-06-16 15:27:25.805348,Emma W.,Webinar,Closed Lost,49602,1,2025-06-17 15:27:25.805348,Accurate
Ld-1908,2025-06-16 15:27:25.805348,Emma W.,Referral,Closed Lost,8812,5,2025-06-21 15:27:25.805348,Accurate
Ld-1965,2025-06-16 15:27:25.805348,Emma W.,Trade Show,In Progress,10287,5,2025-06-21 15:27:25.805348,Missing/Inaccurate
Ld-3554,2025-06-16 15:27:25.805348,David L.,Cold Call,In Progress,34806,7,2025-06-23 15:27:25.805348,Accurate
Ld-1369,2025-06-16 15:27:25.805348,Sarah M.,Cold Call,Closed Won,11655,4,2025-06-20 15:27:25.805348,Missing/Inaccurate
Ld-2387,2025-06-17 15:27:25.805348,David L.,Cold Call,Closed Lost,42198,4,2025-06-21 15:27:25.805348,Accurate
Ld-1731,2025-06-17 15:27:25.805348,David L.,Webinar,In Progress,14860,4,2025-06-21 15:27:25.805348,Missing/Inaccurate
Ld-2003,2025-06-17 15:27:25.805348,Alex H.,Website,Closed Won,5077,3,2025-06-20 15:27:25.805348,Accurate
Ld-5723,2025-06-17 15:27:25.805348,David L.,Referral,New,28993,4,2025-06-21 15:27:25.805348,Accurate
Ld-5780,2025-06-17 15:27:25.805348,James T.,Cold Call,Closed Won,21999,5,2025-06-22 15:27:25.805348,Missing/Inaccurate
Ld-4825,2025-06-17 15:27:25.805348,Sarah M.,Referral,New,12866,4,2025-06-21 15:27:25.805348,Missing/Inaccurate
Ld-4062,2025-06-17 15:27:25.805348,James T.,Referral,Closed Won,18615,4,2025-06-21 15:27:25.805348,Accurate
Ld-5311,2025-06-17 15:27:25.805348,Emma W.,Website,New,15626,2,2025-06-19 15:27:25.805348,Missing/Inaccurate
Ld-4849,2025-06-17 15:27:25.805348,David L.,Website,New,23793,3,2025-06-20 15:27:25.805348,Accurate
Ld-4230,2025-06-17 15:27:25.805348,Sarah M.,Website,Closed Lost,33669,5,2025-06-22 15:27:25.805348,Accurate
Ld-5818,2025-06-17 15:27:25.805348,David L.,Cold Call,In Progress,18117,3,2025-06-20 15:27:25.805348,Accurate
Ld-3690,2025-06-17 15:27:25.805348,David L.,Trade Show,Closed Lost,47963,5,2025-06-22 15:27:25.805348,Missing/Inaccurate
Ld-3149,2025-06-17 15:27:25.805348,Emma W.,Referral,New,16695,5,2025-06-22 15:27:25.805348,Accurate
Ld-5047,2025-06-18 15:27:25.805348,Alex H.,Webinar,New,7800,2,2025-06-20 15:27:25.805348,Accurate
Ld-2336,2025-06-18 15:27:25.805348,Alex H.,Referral,In Progress,20048,5,2025-06-23 15:27:25.805348,Accurate
Ld-1513,2025-06-18 15:27:25.805348,Alex H.,Cold Call,Closed Won,25358,4,2025-06-22 15:27:25.805348,Accurate
Ld-1149,2025-06-18 15:27:25.805348,Emma W.,Trade Show,New,7693,4,2025-06-22 15:27:25.805348,Accurate
Ld-2040,2025-06-18 15:27:25.805348,Sarah M.,Website,New,20374,3,2025-06-21 15:27:25.805348,Accurate
Ld-2482,2025-06-18 15:27:25.805348,Emma W.,Website,Closed Lost,34757,3,2025-06-21 15:27:25.805348,Accurate
Ld-2544,2025-06-18 15:27:25.805348,David L.,Referral,Closed Won,45996,4,2025-06-22 15:27:25.805348,Accurate
